mask,id,gender,age,img_path,age_group,label
0,000066,1,53,/opt/ml/input/data/train/images/000066_female_Asian_53/mask1.jpg,1,4
0,000066,1,53,/opt/ml/input/data/train/images/000066_female_Asian_53/mask3.jpg,1,4
0,000066,1,53,/opt/ml/input/data/train/images/000066_female_Asian_53/mask4.jpg,1,4
0,000066,1,53,/opt/ml/input/data/train/images/000066_female_Asian_53/mask2.jpg,1,4
2,000066,1,53,/opt/ml/input/data/train/images/000066_female_Asian_53/normal.jpg,1,16
0,000066,1,53,/opt/ml/input/data/train/images/000066_female_Asian_53/mask5.jpg,1,4
1,000066,1,53,/opt/ml/input/data/train/images/000066_female_Asian_53/incorrect_mask.jpg,1,10
0,000067,1,54,/opt/ml/input/data/train/images/000067_female_Asian_54/mask3.jpg,1,4
0,000067,1,54,/opt/ml/input/data/train/images/000067_female_Asian_54/mask1.jpg,1,4
0,000067,1,54,/opt/ml/input/data/train/images/000067_female_Asian_54/mask4.jpg,1,4
2,000067,1,54,/opt/ml/input/data/train/images/000067_female_Asian_54/normal.jpg,1,16
1,000067,1,54,/opt/ml/input/data/train/images/000067_female_Asian_54/incorrect_mask.jpg,1,10
0,000067,1,54,/opt/ml/input/data/train/images/000067_female_Asian_54/mask2.jpg,1,4
0,000067,1,54,/opt/ml/input/data/train/images/000067_female_Asian_54/mask5.jpg,1,4
0,000069,1,54,/opt/ml/input/data/train/images/000069_female_Asian_54/mask1.jpg,1,4
2,000069,1,54,/opt/ml/input/data/train/images/000069_female_Asian_54/normal.jpg,1,16
0,000069,1,54,/opt/ml/input/data/train/images/000069_female_Asian_54/mask4.jpg,1,4
0,000069,1,54,/opt/ml/input/data/train/images/000069_female_Asian_54/mask3.jpg,1,4
1,000069,1,54,/opt/ml/input/data/train/images/000069_female_Asian_54/incorrect_mask.jpg,1,10
0,000069,1,54,/opt/ml/input/data/train/images/000069_female_Asian_54/mask5.jpg,1,4
0,000069,1,54,/opt/ml/input/data/train/images/000069_female_Asian_54/mask2.jpg,1,4
0,000070,1,58,/opt/ml/input/data/train/images/000070_female_Asian_58/mask4.jpg,1,4
0,000070,1,58,/opt/ml/input/data/train/images/000070_female_Asian_58/mask2.jpg,1,4
2,000070,1,58,/opt/ml/input/data/train/images/000070_female_Asian_58/normal.jpg,1,16
0,000070,1,58,/opt/ml/input/data/train/images/000070_female_Asian_58/mask5.jpg,1,4
0,000070,1,58,/opt/ml/input/data/train/images/000070_female_Asian_58/mask1.jpg,1,4
0,000070,1,58,/opt/ml/input/data/train/images/000070_female_Asian_58/mask3.jpg,1,4
1,000070,1,58,/opt/ml/input/data/train/images/000070_female_Asian_58/incorrect_mask.jpg,1,10
1,000071,1,56,/opt/ml/input/data/train/images/000071_female_Asian_56/incorrect_mask.jpg,1,10
0,000071,1,56,/opt/ml/input/data/train/images/000071_female_Asian_56/mask4.jpg,1,4
0,000071,1,56,/opt/ml/input/data/train/images/000071_female_Asian_56/mask1.jpg,1,4
0,000071,1,56,/opt/ml/input/data/train/images/000071_female_Asian_56/mask3.jpg,1,4
0,000071,1,56,/opt/ml/input/data/train/images/000071_female_Asian_56/mask5.jpg,1,4
0,000071,1,56,/opt/ml/input/data/train/images/000071_female_Asian_56/mask2.jpg,1,4
2,000071,1,56,/opt/ml/input/data/train/images/000071_female_Asian_56/normal.jpg,1,16
2,000073,1,52,/opt/ml/input/data/train/images/000073_female_Asian_52/normal.jpg,1,16
0,000073,1,52,/opt/ml/input/data/train/images/000073_female_Asian_52/mask4.jpg,1,4
1,000073,1,52,/opt/ml/input/data/train/images/000073_female_Asian_52/incorrect_mask.jpg,1,10
0,000073,1,52,/opt/ml/input/data/train/images/000073_female_Asian_52/mask3.jpg,1,4
0,000073,1,52,/opt/ml/input/data/train/images/000073_female_Asian_52/mask5.jpg,1,4
0,000073,1,52,/opt/ml/input/data/train/images/000073_female_Asian_52/mask2.jpg,1,4
0,000073,1,52,/opt/ml/input/data/train/images/000073_female_Asian_52/mask1.jpg,1,4
0,000075,1,56,/opt/ml/input/data/train/images/000075_female_Asian_56/mask2.jpg,1,4
0,000075,1,56,/opt/ml/input/data/train/images/000075_female_Asian_56/mask1.jpg,1,4
1,000075,1,56,/opt/ml/input/data/train/images/000075_female_Asian_56/incorrect_mask.jpg,1,10
0,000075,1,56,/opt/ml/input/data/train/images/000075_female_Asian_56/mask4.jpg,1,4
0,000075,1,56,/opt/ml/input/data/train/images/000075_female_Asian_56/mask3.jpg,1,4
0,000075,1,56,/opt/ml/input/data/train/images/000075_female_Asian_56/mask5.jpg,1,4
2,000075,1,56,/opt/ml/input/data/train/images/000075_female_Asian_56/normal.jpg,1,16
0,000077,0,59,/opt/ml/input/data/train/images/000077_male_Asian_59/mask2.jpg,1,1
2,000077,0,59,/opt/ml/input/data/train/images/000077_male_Asian_59/normal.jpg,1,13
0,000077,0,59,/opt/ml/input/data/train/images/000077_male_Asian_59/mask5.jpg,1,1
0,000077,0,59,/opt/ml/input/data/train/images/000077_male_Asian_59/mask1.jpg,1,1
0,000077,0,59,/opt/ml/input/data/train/images/000077_male_Asian_59/mask3.jpg,1,1
0,000077,0,59,/opt/ml/input/data/train/images/000077_male_Asian_59/mask4.jpg,1,1
1,000077,0,59,/opt/ml/input/data/train/images/000077_male_Asian_59/incorrect_mask.jpg,1,7
0,000078,1,55,/opt/ml/input/data/train/images/000078_female_Asian_55/mask1.jpg,1,4
2,000078,1,55,/opt/ml/input/data/train/images/000078_female_Asian_55/normal.jpg,1,16
0,000078,1,55,/opt/ml/input/data/train/images/000078_female_Asian_55/mask3.jpg,1,4
0,000078,1,55,/opt/ml/input/data/train/images/000078_female_Asian_55/mask4.jpg,1,4
0,000078,1,55,/opt/ml/input/data/train/images/000078_female_Asian_55/mask5.jpg,1,4
0,000078,1,55,/opt/ml/input/data/train/images/000078_female_Asian_55/mask2.jpg,1,4
1,000078,1,55,/opt/ml/input/data/train/images/000078_female_Asian_55/incorrect_mask.jpg,1,10
1,000079,1,57,/opt/ml/input/data/train/images/000079_female_Asian_57/incorrect_mask.jpg,1,10
0,000079,1,57,/opt/ml/input/data/train/images/000079_female_Asian_57/mask4.jpg,1,4
0,000079,1,57,/opt/ml/input/data/train/images/000079_female_Asian_57/mask3.jpg,1,4
0,000079,1,57,/opt/ml/input/data/train/images/000079_female_Asian_57/mask5.jpg,1,4
2,000079,1,57,/opt/ml/input/data/train/images/000079_female_Asian_57/normal.jpg,1,16
0,000079,1,57,/opt/ml/input/data/train/images/000079_female_Asian_57/mask1.jpg,1,4
0,000079,1,57,/opt/ml/input/data/train/images/000079_female_Asian_57/mask2.jpg,1,4
0,000080,1,57,/opt/ml/input/data/train/images/000080_female_Asian_57/mask5.jpg,1,4
0,000080,1,57,/opt/ml/input/data/train/images/000080_female_Asian_57/mask2.jpg,1,4
0,000080,1,57,/opt/ml/input/data/train/images/000080_female_Asian_57/mask1.jpg,1,4
0,000080,1,57,/opt/ml/input/data/train/images/000080_female_Asian_57/mask3.jpg,1,4
1,000080,1,57,/opt/ml/input/data/train/images/000080_female_Asian_57/incorrect_mask.jpg,1,10
0,000080,1,57,/opt/ml/input/data/train/images/000080_female_Asian_57/mask4.jpg,1,4
2,000080,1,57,/opt/ml/input/data/train/images/000080_female_Asian_57/normal.jpg,1,16
0,000206,1,57,/opt/ml/input/data/train/images/000206_female_Asian_57/mask5.jpg,1,4
0,000206,1,57,/opt/ml/input/data/train/images/000206_female_Asian_57/mask2.jpg,1,4
0,000206,1,57,/opt/ml/input/data/train/images/000206_female_Asian_57/mask4.jpg,1,4
0,000206,1,57,/opt/ml/input/data/train/images/000206_female_Asian_57/mask3.jpg,1,4
0,000206,1,57,/opt/ml/input/data/train/images/000206_female_Asian_57/mask1.jpg,1,4
1,000206,1,57,/opt/ml/input/data/train/images/000206_female_Asian_57/incorrect_mask.jpg,1,10
2,000206,1,57,/opt/ml/input/data/train/images/000206_female_Asian_57/normal.jpg,1,16
0,000207,1,56,/opt/ml/input/data/train/images/000207_female_Asian_56/mask5.jpg,1,4
0,000207,1,56,/opt/ml/input/data/train/images/000207_female_Asian_56/mask3.jpg,1,4
0,000207,1,56,/opt/ml/input/data/train/images/000207_female_Asian_56/mask1.jpg,1,4
2,000207,1,56,/opt/ml/input/data/train/images/000207_female_Asian_56/normal.jpg,1,16
1,000207,1,56,/opt/ml/input/data/train/images/000207_female_Asian_56/incorrect_mask.jpg,1,10
0,000207,1,56,/opt/ml/input/data/train/images/000207_female_Asian_56/mask2.jpg,1,4
0,000207,1,56,/opt/ml/input/data/train/images/000207_female_Asian_56/mask4.jpg,1,4
0,000209,1,56,/opt/ml/input/data/train/images/000209_female_Asian_56/mask4.jpg,1,4
1,000209,1,56,/opt/ml/input/data/train/images/000209_female_Asian_56/incorrect_mask.jpg,1,10
0,000209,1,56,/opt/ml/input/data/train/images/000209_female_Asian_56/mask2.jpg,1,4
0,000209,1,56,/opt/ml/input/data/train/images/000209_female_Asian_56/mask5.jpg,1,4
2,000209,1,56,/opt/ml/input/data/train/images/000209_female_Asian_56/normal.jpg,1,16
0,000209,1,56,/opt/ml/input/data/train/images/000209_female_Asian_56/mask3.jpg,1,4
0,000209,1,56,/opt/ml/input/data/train/images/000209_female_Asian_56/mask1.jpg,1,4
0,000210,1,54,/opt/ml/input/data/train/images/000210_female_Asian_54/mask1.jpg,1,4
0,000210,1,54,/opt/ml/input/data/train/images/000210_female_Asian_54/mask2.jpg,1,4
0,000210,1,54,/opt/ml/input/data/train/images/000210_female_Asian_54/mask3.jpg,1,4
0,000210,1,54,/opt/ml/input/data/train/images/000210_female_Asian_54/mask5.jpg,1,4
1,000210,1,54,/opt/ml/input/data/train/images/000210_female_Asian_54/incorrect_mask.jpg,1,10
0,000210,1,54,/opt/ml/input/data/train/images/000210_female_Asian_54/mask4.jpg,1,4
2,000210,1,54,/opt/ml/input/data/train/images/000210_female_Asian_54/normal.jpg,1,16
0,000212,1,51,/opt/ml/input/data/train/images/000212_female_Asian_51/mask1.jpg,1,4
0,000212,1,51,/opt/ml/input/data/train/images/000212_female_Asian_51/mask2.jpg,1,4
0,000212,1,51,/opt/ml/input/data/train/images/000212_female_Asian_51/mask5.jpg,1,4
2,000212,1,51,/opt/ml/input/data/train/images/000212_female_Asian_51/normal.jpg,1,16
1,000212,1,51,/opt/ml/input/data/train/images/000212_female_Asian_51/incorrect_mask.jpg,1,10
0,000212,1,51,/opt/ml/input/data/train/images/000212_female_Asian_51/mask4.jpg,1,4
0,000212,1,51,/opt/ml/input/data/train/images/000212_female_Asian_51/mask3.jpg,1,4
0,000214,1,51,/opt/ml/input/data/train/images/000214_female_Asian_51/mask1.jpg,1,4
0,000214,1,51,/opt/ml/input/data/train/images/000214_female_Asian_51/mask3.jpg,1,4
0,000214,1,51,/opt/ml/input/data/train/images/000214_female_Asian_51/mask2.jpg,1,4
1,000214,1,51,/opt/ml/input/data/train/images/000214_female_Asian_51/incorrect_mask.jpg,1,10
2,000214,1,51,/opt/ml/input/data/train/images/000214_female_Asian_51/normal.jpg,1,16
0,000214,1,51,/opt/ml/input/data/train/images/000214_female_Asian_51/mask5.jpg,1,4
0,000214,1,51,/opt/ml/input/data/train/images/000214_female_Asian_51/mask4.jpg,1,4
1,000215,1,59,/opt/ml/input/data/train/images/000215_female_Asian_59/incorrect_mask.jpg,1,10
0,000215,1,59,/opt/ml/input/data/train/images/000215_female_Asian_59/mask2.jpg,1,4
0,000215,1,59,/opt/ml/input/data/train/images/000215_female_Asian_59/mask4.jpg,1,4
0,000215,1,59,/opt/ml/input/data/train/images/000215_female_Asian_59/mask1.jpg,1,4
2,000215,1,59,/opt/ml/input/data/train/images/000215_female_Asian_59/normal.jpg,1,16
0,000215,1,59,/opt/ml/input/data/train/images/000215_female_Asian_59/mask3.jpg,1,4
0,000215,1,59,/opt/ml/input/data/train/images/000215_female_Asian_59/mask5.jpg,1,4
1,000216,1,56,/opt/ml/input/data/train/images/000216_female_Asian_56/incorrect_mask.jpg,1,10
0,000216,1,56,/opt/ml/input/data/train/images/000216_female_Asian_56/mask1.jpg,1,4
0,000216,1,56,/opt/ml/input/data/train/images/000216_female_Asian_56/mask2.jpg,1,4
0,000216,1,56,/opt/ml/input/data/train/images/000216_female_Asian_56/mask4.jpg,1,4
0,000216,1,56,/opt/ml/input/data/train/images/000216_female_Asian_56/mask5.jpg,1,4
2,000216,1,56,/opt/ml/input/data/train/images/000216_female_Asian_56/normal.jpg,1,16
0,000216,1,56,/opt/ml/input/data/train/images/000216_female_Asian_56/mask3.jpg,1,4
2,000217,1,54,/opt/ml/input/data/train/images/000217_female_Asian_54/normal.jpg,1,16
0,000217,1,54,/opt/ml/input/data/train/images/000217_female_Asian_54/mask1.jpg,1,4
0,000217,1,54,/opt/ml/input/data/train/images/000217_female_Asian_54/mask3.jpg,1,4
0,000217,1,54,/opt/ml/input/data/train/images/000217_female_Asian_54/mask4.jpg,1,4
1,000217,1,54,/opt/ml/input/data/train/images/000217_female_Asian_54/incorrect_mask.jpg,1,10
0,000217,1,54,/opt/ml/input/data/train/images/000217_female_Asian_54/mask2.jpg,1,4
0,000217,1,54,/opt/ml/input/data/train/images/000217_female_Asian_54/mask5.jpg,1,4
1,000218,1,59,/opt/ml/input/data/train/images/000218_female_Asian_59/incorrect_mask.jpg,1,10
0,000218,1,59,/opt/ml/input/data/train/images/000218_female_Asian_59/mask2.jpg,1,4
0,000218,1,59,/opt/ml/input/data/train/images/000218_female_Asian_59/mask4.jpg,1,4
0,000218,1,59,/opt/ml/input/data/train/images/000218_female_Asian_59/mask3.jpg,1,4
0,000218,1,59,/opt/ml/input/data/train/images/000218_female_Asian_59/mask1.jpg,1,4
0,000218,1,59,/opt/ml/input/data/train/images/000218_female_Asian_59/mask5.jpg,1,4
2,000218,1,59,/opt/ml/input/data/train/images/000218_female_Asian_59/normal.jpg,1,16
0,000219,1,53,/opt/ml/input/data/train/images/000219_female_Asian_53/mask3.jpg,1,4
0,000219,1,53,/opt/ml/input/data/train/images/000219_female_Asian_53/mask5.jpg,1,4
0,000219,1,53,/opt/ml/input/data/train/images/000219_female_Asian_53/mask1.jpg,1,4
0,000219,1,53,/opt/ml/input/data/train/images/000219_female_Asian_53/mask4.jpg,1,4
1,000219,1,53,/opt/ml/input/data/train/images/000219_female_Asian_53/incorrect_mask.jpg,1,10
2,000219,1,53,/opt/ml/input/data/train/images/000219_female_Asian_53/normal.jpg,1,16
0,000219,1,53,/opt/ml/input/data/train/images/000219_female_Asian_53/mask2.jpg,1,4
0,000221,1,40,/opt/ml/input/data/train/images/000221_female_Asian_40/mask4.jpg,1,4
0,000221,1,40,/opt/ml/input/data/train/images/000221_female_Asian_40/mask3.jpg,1,4
0,000221,1,40,/opt/ml/input/data/train/images/000221_female_Asian_40/mask1.jpg,1,4
0,000221,1,40,/opt/ml/input/data/train/images/000221_female_Asian_40/mask5.jpg,1,4
0,000221,1,40,/opt/ml/input/data/train/images/000221_female_Asian_40/mask2.jpg,1,4
1,000221,1,40,/opt/ml/input/data/train/images/000221_female_Asian_40/incorrect_mask.jpg,1,10
2,000221,1,40,/opt/ml/input/data/train/images/000221_female_Asian_40/normal.jpg,1,16
1,000224,1,56,/opt/ml/input/data/train/images/000224_female_Asian_56/incorrect_mask.jpg,1,10
2,000224,1,56,/opt/ml/input/data/train/images/000224_female_Asian_56/normal.jpg,1,16
0,000224,1,56,/opt/ml/input/data/train/images/000224_female_Asian_56/mask5.jpg,1,4
0,000224,1,56,/opt/ml/input/data/train/images/000224_female_Asian_56/mask1.jpg,1,4
0,000224,1,56,/opt/ml/input/data/train/images/000224_female_Asian_56/mask2.jpg,1,4
0,000224,1,56,/opt/ml/input/data/train/images/000224_female_Asian_56/mask3.jpg,1,4
0,000224,1,56,/opt/ml/input/data/train/images/000224_female_Asian_56/mask4.jpg,1,4
0,000225,1,25,/opt/ml/input/data/train/images/000225_female_Asian_25/mask4.jpg,0,3
2,000225,1,25,/opt/ml/input/data/train/images/000225_female_Asian_25/normal.jpg,0,15
0,000225,1,25,/opt/ml/input/data/train/images/000225_female_Asian_25/mask5.jpg,0,3
0,000225,1,25,/opt/ml/input/data/train/images/000225_female_Asian_25/mask1.jpg,0,3
0,000225,1,25,/opt/ml/input/data/train/images/000225_female_Asian_25/mask3.jpg,0,3
0,000225,1,25,/opt/ml/input/data/train/images/000225_female_Asian_25/mask2.jpg,0,3
1,000225,1,25,/opt/ml/input/data/train/images/000225_female_Asian_25/incorrect_mask.jpg,0,9
0,000226,1,58,/opt/ml/input/data/train/images/000226_female_Asian_58/mask4.jpg,1,4
0,000226,1,58,/opt/ml/input/data/train/images/000226_female_Asian_58/mask3.jpg,1,4
0,000226,1,58,/opt/ml/input/data/train/images/000226_female_Asian_58/mask1.jpg,1,4
0,000226,1,58,/opt/ml/input/data/train/images/000226_female_Asian_58/mask5.jpg,1,4
2,000226,1,58,/opt/ml/input/data/train/images/000226_female_Asian_58/normal.jpg,1,16
0,000226,1,58,/opt/ml/input/data/train/images/000226_female_Asian_58/mask2.jpg,1,4
1,000226,1,58,/opt/ml/input/data/train/images/000226_female_Asian_58/incorrect_mask.jpg,1,10
2,000227,1,59,/opt/ml/input/data/train/images/000227_female_Asian_59/normal.jpg,1,16
0,000227,1,59,/opt/ml/input/data/train/images/000227_female_Asian_59/mask1.jpg,1,4
0,000227,1,59,/opt/ml/input/data/train/images/000227_female_Asian_59/mask5.jpg,1,4
0,000227,1,59,/opt/ml/input/data/train/images/000227_female_Asian_59/mask3.jpg,1,4
0,000227,1,59,/opt/ml/input/data/train/images/000227_female_Asian_59/mask2.jpg,1,4
1,000227,1,59,/opt/ml/input/data/train/images/000227_female_Asian_59/incorrect_mask.jpg,1,10
0,000227,1,59,/opt/ml/input/data/train/images/000227_female_Asian_59/mask4.jpg,1,4
0,000228,1,56,/opt/ml/input/data/train/images/000228_female_Asian_56/mask1.jpg,1,4
0,000228,1,56,/opt/ml/input/data/train/images/000228_female_Asian_56/mask5.jpg,1,4
2,000228,1,56,/opt/ml/input/data/train/images/000228_female_Asian_56/normal.jpg,1,16
0,000228,1,56,/opt/ml/input/data/train/images/000228_female_Asian_56/mask2.jpg,1,4
0,000228,1,56,/opt/ml/input/data/train/images/000228_female_Asian_56/mask4.jpg,1,4
1,000228,1,56,/opt/ml/input/data/train/images/000228_female_Asian_56/incorrect_mask.jpg,1,10
0,000228,1,56,/opt/ml/input/data/train/images/000228_female_Asian_56/mask3.jpg,1,4
2,000229,0,56,/opt/ml/input/data/train/images/000229_male_Asian_56/normal.jpg,1,13
0,000229,0,56,/opt/ml/input/data/train/images/000229_male_Asian_56/mask5.jpg,1,1
0,000229,0,56,/opt/ml/input/data/train/images/000229_male_Asian_56/mask1.jpg,1,1
0,000229,0,56,/opt/ml/input/data/train/images/000229_male_Asian_56/mask3.jpg,1,1
0,000229,0,56,/opt/ml/input/data/train/images/000229_male_Asian_56/mask4.jpg,1,1
1,000229,0,56,/opt/ml/input/data/train/images/000229_male_Asian_56/incorrect_mask.jpg,1,7
0,000229,0,56,/opt/ml/input/data/train/images/000229_male_Asian_56/mask2.jpg,1,1
0,000231,0,56,/opt/ml/input/data/train/images/000231_male_Asian_56/mask5.jpg,1,1
2,000231,0,56,/opt/ml/input/data/train/images/000231_male_Asian_56/normal.jpg,1,13
1,000231,0,56,/opt/ml/input/data/train/images/000231_male_Asian_56/incorrect_mask.jpg,1,7
0,000231,0,56,/opt/ml/input/data/train/images/000231_male_Asian_56/mask4.jpg,1,1
0,000231,0,56,/opt/ml/input/data/train/images/000231_male_Asian_56/mask2.jpg,1,1
0,000231,0,56,/opt/ml/input/data/train/images/000231_male_Asian_56/mask1.jpg,1,1
0,000231,0,56,/opt/ml/input/data/train/images/000231_male_Asian_56/mask3.jpg,1,1
0,000232,0,53,/opt/ml/input/data/train/images/000232_male_Asian_53/mask2.jpg,1,1
2,000232,0,53,/opt/ml/input/data/train/images/000232_male_Asian_53/normal.jpg,1,13
0,000232,0,53,/opt/ml/input/data/train/images/000232_male_Asian_53/mask1.jpg,1,1
0,000232,0,53,/opt/ml/input/data/train/images/000232_male_Asian_53/mask5.jpg,1,1
0,000232,0,53,/opt/ml/input/data/train/images/000232_male_Asian_53/mask4.jpg,1,1
1,000232,0,53,/opt/ml/input/data/train/images/000232_male_Asian_53/incorrect_mask.jpg,1,7
0,000232,0,53,/opt/ml/input/data/train/images/000232_male_Asian_53/mask3.jpg,1,1
0,000235,0,57,/opt/ml/input/data/train/images/000235_male_Asian_57/mask1.jpg,1,1
0,000235,0,57,/opt/ml/input/data/train/images/000235_male_Asian_57/mask5.jpg,1,1
0,000235,0,57,/opt/ml/input/data/train/images/000235_male_Asian_57/mask3.jpg,1,1
2,000235,0,57,/opt/ml/input/data/train/images/000235_male_Asian_57/normal.jpg,1,13
0,000235,0,57,/opt/ml/input/data/train/images/000235_male_Asian_57/mask2.jpg,1,1
1,000235,0,57,/opt/ml/input/data/train/images/000235_male_Asian_57/incorrect_mask.jpg,1,7
0,000235,0,57,/opt/ml/input/data/train/images/000235_male_Asian_57/mask4.jpg,1,1
0,000236,0,51,/opt/ml/input/data/train/images/000236_male_Asian_51/mask4.jpg,1,1
0,000236,0,51,/opt/ml/input/data/train/images/000236_male_Asian_51/mask3.jpg,1,1
0,000236,0,51,/opt/ml/input/data/train/images/000236_male_Asian_51/mask1.jpg,1,1
1,000236,0,51,/opt/ml/input/data/train/images/000236_male_Asian_51/incorrect_mask.jpg,1,7
0,000236,0,51,/opt/ml/input/data/train/images/000236_male_Asian_51/mask2.jpg,1,1
2,000236,0,51,/opt/ml/input/data/train/images/000236_male_Asian_51/normal.jpg,1,13
0,000236,0,51,/opt/ml/input/data/train/images/000236_male_Asian_51/mask5.jpg,1,1
0,000237,0,56,/opt/ml/input/data/train/images/000237_male_Asian_56/mask3.jpg,1,1
0,000237,0,56,/opt/ml/input/data/train/images/000237_male_Asian_56/mask1.jpg,1,1
0,000237,0,56,/opt/ml/input/data/train/images/000237_male_Asian_56/mask5.jpg,1,1
2,000237,0,56,/opt/ml/input/data/train/images/000237_male_Asian_56/normal.jpg,1,13
0,000237,0,56,/opt/ml/input/data/train/images/000237_male_Asian_56/mask4.jpg,1,1
1,000237,0,56,/opt/ml/input/data/train/images/000237_male_Asian_56/incorrect_mask.jpg,1,7
0,000237,0,56,/opt/ml/input/data/train/images/000237_male_Asian_56/mask2.jpg,1,1
2,000238,0,57,/opt/ml/input/data/train/images/000238_male_Asian_57/normal.jpg,1,13
0,000238,0,57,/opt/ml/input/data/train/images/000238_male_Asian_57/mask5.jpg,1,1
